================================================================================
CPC TRAINING RESULTS - 2000 EPOCHS
================================================================================
Generated: 2026-01-20 15:52:04
Model Type: ppo_lstm_cpc
Epochs: 2000
CPC Start Epoch: 10
CPC Memory Bank Size: 5
Number of Agents: 1
================================================================================

Epoch-by-Epoch Results:
--------------------------------------------------------------------------------
Epoch    Total Loss      CPC Loss        Reward       Mem Bank  
1883     58.823842       15.507147       66.00        5/5       
1884     142.055317      16.012806       50.00        5/5       
1885     99.773567       15.214063       21.00        5/5       
1886     156.974293      14.502409       96.00        5/5       
1887     120.697393      13.943350       16.00        5/5       
1888     66.779932       11.087241       13.00        5/5       
1889     74.607733       8.952332        11.00        5/5       
1890     129.111532      7.860378        23.00        5/5       
1891     262.458809      6.984202        118.00       5/5       
1892     156.490345      7.542041        97.00        5/5       
1893     76.624126       8.072855        45.00        5/5       
1894     91.074959       9.818650        22.00        5/5       
1895     71.057016       9.922734        52.00        5/5       
1896     138.663486      9.875516        75.00        5/5       
1897     119.133204      9.815428        65.00        5/5       
1898     150.126087      9.207304        68.00        5/5       
1899     481.174286      8.862654        144.00       5/5       
1900     118.865250      8.994298        94.00        5/5       
1901     76.201931       8.257911        8.00         5/5       
1902     58.843690       8.586479        47.00        5/5       
1903     103.381927      10.815292       28.00        5/5       
1904     61.822840       11.480550       22.00        5/5       
1905     55.583373       15.000521       53.00        5/5       
1906     140.130150      15.941538       24.00        5/5       
1907     64.808395       18.434456       65.00        5/5       
1908     127.340767      17.822132       98.00        5/5       
1909     43.307327       16.873779       63.00        5/5       
1910     138.047188      15.243544       93.00        5/5       
1911     92.681660       11.643672       63.00        5/5       
1912     164.735680      9.911580        89.00        5/5       
1913     105.534382      8.957680        86.00        5/5       
1914     124.480082      9.623868        80.00        5/5       
1915     67.707144       10.750709       76.00        5/5       
1916     147.136230      10.752784       112.00       5/5       
1917     68.555035       11.607874       75.00        5/5       
1918     89.530174       13.458503       6.00         5/5       
1919     168.387913      13.110469       92.00        5/5       
1920     54.814932       13.098773       52.00        5/5       
1921     228.497227      11.423366       64.00        5/5       
1922     187.332050      10.401916       96.00        5/5       
1923     45.298401       9.065002        38.00        5/5       
1924     231.195805      9.127154        110.00       5/5       
1925     41.897523       8.670014        29.00        5/5       
1926     64.602826       8.483783        23.00        5/5       
1927     189.965740      8.787184        72.00        5/5       
1928     147.979515      8.801882        3.00         5/5       
1929     70.689177       9.713886        23.00        5/5       
1930     344.808289      10.369422       101.00       5/5       
1931     183.002525      11.257872       99.00        5/5       
1932     104.401815      11.295317       66.00        5/5       
1933     234.232395      11.151249       118.00       5/5       
1934     362.933998      11.516921       132.00       5/5       
1935     36.823901       10.771441       62.00        5/5       
1936     69.021637       9.815296        57.00        5/5       
1937     128.156462      8.717166        31.00        5/5       
1938     86.343512       7.910623        12.00        5/5       
1939     92.036921       7.671988        45.00        5/5       
1940     78.270596       7.623796        72.00        5/5       
1941     115.282021      7.421612        44.00        5/5       
1942     96.209646       6.989924        56.00        5/5       
1943     462.469765      6.762898        173.00       5/5       
1944     142.285015      6.511286        25.00        5/5       
1945     87.123743       6.941959        44.00        5/5       
1946     88.205502       7.130888        65.00        5/5       
1947     165.151108      13.169326       67.00        5/5       
1948     74.445742       14.878896       66.00        5/5       
1949     479.331123      16.238596       154.00       5/5       
1950     271.735428      16.035717       124.00       5/5       
1951     131.435753      16.526896       -6.00        5/5       
1952     361.166000      17.481064       95.00        5/5       
1953     502.016075      17.430866       140.00       5/5       
1954     252.787205      17.294643       103.00       5/5       
1955     115.762886      17.751434       71.00        5/5       
1956     201.774273      17.365458       112.00       5/5       
1957     159.889778      15.178843       90.00        5/5       
1958     134.460728      14.386992       97.00        5/5       
1959     234.380936      11.857786       108.00       5/5       
1960     125.642115      10.645926       64.00        5/5       
1961     90.744476       10.805443       51.00        5/5       
1962     119.797052      11.987275       100.00       5/5       
1963     224.705032      12.190845       63.00        5/5       
1964     266.650963      12.852166       127.00       5/5       
1965     93.957172       12.069378       27.00        5/5       
1966     295.691734      11.988667       144.00       5/5       
1967     110.827978      10.058756       41.00        5/5       
1968     84.408796       9.267545        76.00        5/5       
1969     139.096905      9.753804        75.00        5/5       
1970     101.730545      9.883787        63.00        5/5       
1971     485.805748      10.395850       166.00       5/5       
1972     110.644686      11.416703       75.00        5/5       
1973     157.356396      11.346678       113.00       5/5       
1974     174.319595      14.827362       103.00       5/5       
1975     84.896538       15.530327       28.00        5/5       
1976     253.705441      16.579447       135.00       5/5       
1977     94.032284       15.794139       105.00       5/5       
1978     163.100906      13.964226       58.00        5/5       
1979     312.461655      14.236734       115.00       5/5       
1980     235.397800      12.488683       112.00       5/5       
1981     170.682247      12.650344       93.00        5/5       
1982     187.027473      13.776209       89.00        5/5       
1983     326.452911      14.564296       134.00       5/5       
1984     306.040321      14.675188       144.00       5/5       
1985     123.969193      14.953665       89.00        5/5       
1986     174.142216      14.030825       90.00        5/5       
1987     460.958519      14.335147       143.00       5/5       
1988     97.997625       12.742294       100.00       5/5       
1989     469.046051      12.224790       148.00       5/5       
1990     226.200947      12.655793       102.00       5/5       
1991     625.472809      10.522568       167.00       5/5       
1992     161.053238      10.601823       82.00        5/5       
1993     145.419331      10.027856       41.00        5/5       
1994     271.195351      9.473674        119.00       5/5       
1995     241.953644      9.518728        13.00        5/5       
1996     162.965847      10.606653       43.00        5/5       
1997     91.415350       10.381043       98.00        5/5       
1998     329.931923      11.054551       146.00       5/5       
1999     188.528275      11.376524       89.00        5/5       

================================================================================
STATISTICS
================================================================================

Total Loss Statistics:
  Mean: 156.484694
  Std:  113.783665
  Min:  12.513414
  Max:  844.290390

CPC Loss Statistics (epochs 10 to 1999):
  Mean: 14.789192
  Std:  5.162549
  Min:  0.000000
  Max:  46.760006
  First (epoch 10): 0.000000
  Last (epoch 1999): 11.376524

Reward Statistics:
  Mean: 55.88
  Std:  46.43
  Min:  -58.00
  Max:  200.00
